謎	成り立ち会意兼形声文字です(言+迷)。「取っ手のある刃物の象形と口の象形」(「(つつしんで)言う」の意味)と「十字路の象形と立ち止まる足の象形(「行く」の意味)と横線が穀物の穂、六点がその実(米)を表す象形」((道が多すぎて)「迷う」の意味)から人を迷わすような言葉、「なぞ」を意味する「謎」という漢字が成り立ちました。
鍋	成り立ち会意兼形声文字です(金+咼)。「金属の象形とすっぽり覆うさまを表した文字と土地の神を祭る為に柱状に固めた土の象形」(「土中に含まれる金属」の意味)と「肉を削り取り、頭部をも備えた人の骨の象形」(「えぐる」の意味)から、金属をえぐった「なべ」を意味する「鍋」という漢字が成り立ちました。
釦	成り立ち会意兼形声文字です(金+口)。「金属の象形とすっぽり覆うさまを表した文字と土地の神を祭る為に柱状に固めた土の象形」(「土中に含まれる金属」の意味)と「口」の象形(「口」の意味)から、「金属製の器物の口飾り」を意味する「釦」という漢字が成り立ちました。
廷	成り立ち会意兼形声文字です。「庭」の象形と「階段」の象形から、階段の前に突き出た庭を意味し、そこから、「広庭(政事を行う所(朝廷)、訴えを聞き裁判する所(法廷)」を意味する「廷」という漢字が成り立ちました。
督	成り立ち形声文字です(叔+目)。「枝についている豆の象形と右手の象形」(「豆を拾う」の意味だが、ここでは、「弔」に通じ(「弔」と同じ意味を持つようになって)、「痛む」の意味・「中」に通じ、「中正、偏らない」の意味)と「人の目」の象形から「目が痛む」、「中正な目で取り締まる(監督)」、「正す」を意味する「督」という漢字が成り立ちました。
痩	成り立ち形声文字です(疒+叟)。「人が病気で寝台にもたれている」象形(「病気」の意味)と「屋根・家屋の象形と燃え立つ炎の象形と右手の象形」(「手探りする」の意味だが、ここでは、「縮」に通じ(同じ読みを持つ「縮」と同じ意味を持つようになって)、「縮む」の意味)から、「(病気で)やせる」を意味する「痩」という漢字が成り立ちました。※「瘦」は「痩」の旧字(以前に使われていた字)です。※「痩」は「瘦」の略字です。
奄	成り立ち会意文字です(大+申)。「両手両足を伸びやかにした人」の象形と「稲妻」の象形から、雷雲が人の頭上を覆う、長時間をある事柄が覆う事を意味し、そこから、「覆う」、「久しい」を意味する「奄」という漢字が成り立ちました。
前	成り立ち会意兼形声文字です(止+舟+刂(刀)。「立ち止まる足の象形と渡し舟の象形」(「進む、まえ」の意味)と「刀」の象形から「まえ、すすむ、きる」を意味する「前」という漢字が成り立ちました。
掩	成り立ち会意兼形声文字です(扌(手)+奄)。「5本の指のある手」の象形と「両手両足を伸びやかにした人の象形と稲妻の象形」(雷雲が頭上を「覆う」の意味)から、「手で覆う」、「覆い隠す」を意味する「掩」という漢字が成り立ちました。
庵	成り立ち会意兼形声文字です(广+奄)。「家の屋根」の象形と「両手両足を伸びやかにした人の象形と稲妻の象形」(雷雲が頭上を「覆う」の意味)から、「いおり(草ぶきの小さな家、僧や尼が仏を安置して住む小さな家)」を意味する「庵」という漢字が成り立ちました。
杏	成り立ち会意兼形声文字です（木+口)。「大地を覆う木」の象形(「木」の意味)と「口」の象形(「種類、口」の意味)から、木の一種「あんず(バラ科の落葉高木)」、「ぎんなん(いちょうの木の実)」を意味する「杏」という漢字が成り立ちました。
榎	成り立ち会意兼形声文字です(木+夏)。「大地を覆う木」の象形(「木」の意味)と「冠や面などをつけた人の頭の象形と両手の象形と両足の象形」(冠などをつけ両手両足を動かして、みやびやかに舞う夏祭りの舞のさまから「夏」の意味)から、初夏に淡黄色の花を開く木「えのき」を意味する「榎」という漢字が成り立ちました。
樺	成り立ち会意兼形声文字です(木+華)。「大地を覆う木」の象形(「木」の意味)と「並び生えた草の象形と木の花や葉が長く垂れ下がる象形と弓のそりを正す道具の象形」(「花、華やか、美しい」の意味)から、美しい木「かば(寒地に自生する落葉高木)」、「かばいろ(赤みのある黄色)」を意味する「樺」という漢字が成り立ちました。
渥	成り立ち会意兼形声文字です(氵(水)+屋)。「流れる水」の象形(「水」の意味)と「家屋の象形(「家屋」の意味)と矢が地面に突き刺さった象形(「至る」の意味)」(人が至る「家、部屋」の意味)から、くつろげる部屋のような「うるおい」を意味する「渥」という漢字が成り立ちました。
溢	成り立ち会意文字です。「流れる水」の象形（「水」の意味)と「皿に物を大きく盛り上げた」象形(「増す・あふれる」の意味)から、「水があふれる」、「満ちる」を意味する「溢」という漢字が成り立ちました。
洩	成り立ち会意兼形声文字です(氵(水)+曳)。「流れる水」の象形(「水」の意味)と「からみあったひもの一方を両手で引き上げる」象形(「引く」の意味)から、たまった水を引き伸ばす事を意味し、そこから、「もれる(水が溢れ出る、秘密がもれる、便がもれる)」を意味する「洩」という漢字が成り立ちました。
竿	成り立ち形声文字です(竹+干)。「竹」の象形(「竹」の意味)と「先のふたまたになっている武器」の象形(「犯す、防ぐ」の意味だが、ここでは、「倝(カン)」に通じ(同じ読みを持つ「倝」と同じ意味を持つようになって)、「旗ざお」の意味)から、「たけざお」、「さお」を意味する「竿」という漢字が成り立ちました。
笹	成り立ち会意文字です(竹+世(葉の省略体))。「竹」の象形(「竹」の意味)と「木の葉」の象形(「葉」の意味)から、「小さな竹」、「ささ」を意味する「笹」という漢字が成り立ちました。※笹は国字(日本で作られた漢字)です。
後	成り立ち会意文字です(彳+幺+夂(夊))。「十字路の左半分」の象形と「糸の先端」の象形と「下向きの足」の象形から道を行く時に糸が足にからまって歩みが「おくれる」、「あと」を意味する「後」という漢字が成り立ちました。
笠	成り立ち会意兼形声文字です(竹+立)。「竹」の象形(「竹」の意味)と「一線の上に立つ人」の象形(「立つ」の意味)から、柄がなくて安定していて、置けばそのまま立つ「かさ(頭にかぶり、雨や日光をさける物)」を意味する「笠」という漢字が成り立ちました。
佑	成り立ち会意兼形声文字です(人+右)。「横から見た人」の象形(「人」の意味)と「右手の象形と口の象形(「祈りの言葉」の意味)」(「神の助け、みぎ」の意味)から、「助ける」、「助け」を意味する「佑」という漢字が成り立ちました。
倭	成り立ち会意兼形声文字です(人+委)。「横から見た人」の象形(「人」の意味)と「穂先の垂れた稲の象形と両手をしなやかに重ねひざまずく女性の象形」(「なよやかな女性」の意味)から「従うさま」、「従順なさま」、「慎むさま」を意味する「倭」という漢字が成り立ちました。
侃	成り立ち会意文字です(人+口+巛)。「横から見た人の象形と口の象形」(「信」の古字で、「まこと、真実、誠実」の意味)と「流れる水」の象形(「流れる水、川」の意味)から「いつまでも正しい」、「正しく強い」を意味する「侃」という漢字が成り立ちました。
唖	成り立ち会意兼形声文字です(口+亞(亜))。「口」の象形と「アという言葉にならない声」を示す文字から「笑う」、「生まれつき、口のきけない人」、「ああ」、「驚いてあげる声」を意味する「唖」という漢字が成り立ちました。※「唖」は「啞」の略字です。※「啞」は「唖」の旧字(以前に使われていた字)です。
邑	成り立ち会意文字です(口+巴(卩))。「特定の場所を示す」文字と「座りくつろぐ人の象形の変形したもの」から、人が群がりくつろぎ住む所、「村」、「里」、「都」を意味する「邑」という漢字が成り立ちました。
咳	成り立ち会意兼形声文字です(口+亥)。「口」の象形と「せきをする声、赤ん坊が笑う声の擬声語」から「せき」、「せきをする」、「幼児が笑う」を意味する「咳」という漢字が成り立ちました。※擬声語とは、動物の音声や物体の音を象形文字で表したものを言います。
苑	成り立ち形声文字です。「並び生えた草」の象形(「草」の意味)と「月の半ば見える象形とひざまずく人の象形」(「寛(くつろ)ぎ伏す」の意味だが、ここでは、「園(エン)」に通じ(同じ読みを持つ「園」と同じ意味を持つようになって)、「その」の意味)から、草原の広がる「その」、「庭園」を意味する「苑」という漢字が成り立ちました。
薗	成り立ち形声文字です(艸+園)。「並び生えた草」の象形(「草」の意味)と「周辺を取りまく線」(「囲(かこ)い」の意味)と「足跡の象形と玉の象形と衣服の象形」(衣服の中に玉を入れ、旅立ちの安全を祈るさま(様)から、「遠ざかる」の意味だが、ここでは、「圜(エン)」に通じ(同じ読みを持つ「圜」と同じ意味を持つようになって)、「巡る」の意味)から、囲いを巡らせた「その」を意味する「薗」という漢字が成り立ちました。
茄	成り立ち会意兼形声文字です(艸+加)。「並び生えた草」の象形(「草」の意味)と「力強い腕の象形と口の象形」(「力と祝詞(のりと)で、ある作用を加える」の意味)から、草に力が加わってできる「なす、なすび」、「はすのくき」、「はす」を意味する「茄」という漢字が成り立ちました。
線	成り立ち会意兼形声文字です(糸+泉)。「より糸」の象形(「糸」の意味)と「岩の穴から湧き出る泉」の象形(「泉」の意味)から岩穴から細長い水が1本湧き出す泉のような「糸筋(糸のように細長く連続するもの)」を意味する「線」という漢字が成り立ちました。
迂	成り立ち会意兼形声文字です(辶(辵)+于)。「十字路の象形と立ち止まる足の象形」(「行く」の意味)と「弓のそりを正す道具」の象形(「弓なりに曲がる」の意味)から、「まわり道をする」を意味する「迂」という漢字が成り立ちました。
迦	成り立ち形声文字です(辶(辵)+加)。「十字路の象形と立ち止まる足の象形」(「行く」の意味)と「力強い腕の象形と口の象形」(力と祝詞(のりと)である作用を「加える」の意味だが、ここでは、梵語(ぼんご)の「カ」の音訳)から、「梵語(ぼんご)の「カ」の音を表す字」を意味する「迦」という漢字が成り立ちました。※音訳とは、漢字の読みを当て字として使って外国語を漢字で書き表す事。(例：梵語(ぼんご)のbuddhaは漢字で仏陀と書く。)
伽	成り立ち形声文字です(人+加)。「横から見た人」の象形（「人」の意味)と「力強い腕の象形と口の象形」(力と祝詞(のりと)である作用を「加える」の意味だが、ここでは、梵語(ぼんご)の「カ」の音訳))から、「梵語(ぼんご)の五十字母の1つ(カ・ガ・キャの音を表すに用いる)」を意味する「伽」という漢字が成り立ちました。※音訳とは、漢字の読みを当て字として使って外国語を漢字で書き表す事。(例：梵語(ぼんご)のbuddhaは漢字で仏陀と書く。)
蔭	成り立ち会意兼形声文字です(艸+陰)。「並び生えた草」の象形(「草」の意味)と「段のついた土山の象形とある物をすっぽり覆い含む事を表した文字と雲の回転するさまを表す文字」(「太陽を覆い含みこむ、かげ」の意味)から、「草・木のかげ」、「日陰」を意味する「蔭」という漢字が成り立ちました。
芥	成り立ち会意兼形声文字です(艸+介)。「並び生えた草」の象形(「草」の意味)と「よろいの中に入った人」の象形(「区切る」の意味)から区切った草を意味し、そこから、「あくた(ごみ、くず、ちり、かす)」、「小さな草」を意味する「芥」という漢字が成り立ちました。
苅	成り立ち会意兼形声文字です(艸+刈)。「並び生えた草」の象形(「草」の意味)と「草刈りようのはさみの象形と刀の象形」(「刀を加え刈る」の意味)から、「草を刈る」、「刈り取る」を意味する「苅」という漢字が成り立ちました。※「苅」は「刈」の俗字(正式な文書では用いられない文字)です。
葦	成り立ち会意兼形声文字です(艸+韋)。「並び生えた草」の象形(「草」の意味)と「ある場所を示す文字とステップの方向が違う足の象形」(ある場所から別方向に進むさまから、「そむく、群を抜いて優れている」の意味)から、穂が出て他の草とは違って飛びぬけて高い「あし(水辺に生じる多年草)」を意味する「葦」という漢字が成り立ちました。
菅	成り立ち形声文字です(艸+官)。「並び生えた草」の象形(「草」の意味)と「屋根・家屋の象形と祭り用の肉の象形」(軍隊が長くとどまる家屋の意味から、「役所」の意味を表すが、ここでは、「管(カン)」に通じ(同じ読みを持つ「管」と同じ意味を持つようになって)、「くだ」の意味)から、茎がくだ状になっている「すげ(植物の一種)」、「ふじばかま、あららぎ(キク科の多年草)」を意味する「菅」という漢字が成り立ちました。
萱	成り立ち会意兼形声文字です(艸+宣)。「並び生えた草」の象形(「草」の意味)と「屋根・家屋の象形と物が旋回する象形」(天子が臣下に自分の意志を述べ、ゆき渡らせる部屋の意味から、「行き渡る」の意味)から、行き渡る草「忘れ草(食べれば、うれいを忘れさせてくれる草)」を意味する「萱」という漢字が成り立ちました。
寅	成り立ち象形文字です。「矢を両手で引っ張る」象形から、「引っ張る・伸ばす」の意味を表しましたが、借りて(同じ読みの部分に当て字として使って)、「とら(十二支の第三位)」を意味する「寅」という漢字が成り立ちました。
点	成り立ち会意兼形声文字です(黑+占)。「上部の煙出しに、すす(煤)が詰まり下部で炎が上がる象形」(「黒」の意味)と「占いで出た形(ト)と口の象形」(占いは亀の甲羅に特定の点を刻んで行う事から「特定の点を占める」の意味)から小さくて黒い「てん」を意味する「点」という漢字が成り立ちました。※「點」は「点」の旧字(以前に使われていた字)です。)※「点」は「點」の略字です。
云	成り立ち象形文字です。「雲が立ち上る」象形から、「雲」を意味する「云」という漢字が成り立ちました。借りて(同じ読みの部分に当て字として使って)、「言う」、「ここに」、「これ」の意味も表すようになりました。)(雲の原字です。)※原字とは、漢字「A」に複数の意味がある場合、その意味を明らかにする為に、漢字「A」にある文字を加え漢字「B」が作られた際の、漢字「A」の事を言います。
允	成り立ち象形文字です。「頭のひいでた人」の象形から、知的で誠実な傑出した人の意味を表しましたが、転じて(派生して・新しい意味が分かれ出て)、「まこと」、「まことに」を意味する「允」という漢字が成り立ちました。
夷	成り立ち象形文字です。「ひもの巻き付いた矢」の象形から、「いぐるみ(矢に糸をつけて発射し、鳥や魚に当たると糸がからんで捕らえられるようになっているもの)」、「いぐるみで傷つけ平らげる(敵をうち滅ぼす)」を意味する「夷」という漢字が成り立ちました。
曳	成り立ち象形文字です。「からみあったひもの一方を両手で引き上げる」象形から「ひく(引っ張る、ひきずる)」を意味する「曳」という漢字が成り立ちました。※「曵」は「曳」の俗字(世間(人が集まり生活している場)では使われているが、国の規則(決まり)では認められていない漢字)です。
亦	成り立ち指事文字です。「人の両脇に点を加えた文字」から、「脇、脇の下」の意味を表しましたが、借りて(同じ読みの部分に当て字として使って)、「また(・・・もまた)」、「また・・・ずや(なんと・・・ではないか)」、「大いに」を意味する「亦」という漢字が成り立ちました。
瓜	成り立ち象形文字です。「つるになったうり」の象形から「うり(野菜の名前)」を意味する「瓜」という漢字が成り立ちました。
烏	成り立ち象形文字です。「からす」の象形から「からす」、「黒い」、「黒色」を意味する「烏」という漢字が成り立ちました。
函	成り立ち象形文字です。「矢袋に矢が入れてある」象形から、「箱」、「ふばこ(文書を入れる小箱)」を意味する「函」という漢字が成り立ちました。※「凾」は「函」の俗字(世間(人が集まり生活している場)では使われているが、国の規則(決まり)では認められていない漢字)です。
圭	成り立ち象形文字です。「縦横の線を重ねた幾何学的な製図」の象形から「上が円錐形、下が方形の玉(古代の諸侯が身分の証として天子から受けた玉)」を意味する「圭」という漢字が成り立ちました。※幾何学とは、図形や空間の特徴を研究する数学の一部門の事を言います。
娃	成り立ち形声文字です(女+圭)。「両手をしなやかに重ねひざまずく女性」の象形(「女」の意味)と「縦横の線を重ねた幾何学的な製図」の象形(上が円錐形、下が方形の玉の意味だが、ここでは、「佳」に通じ(「佳」と同じ意味を持つようになって)、「美しい人」の意味)から、「美しい」、「美女」を意味する「娃」という漢字が成り立ちました。※幾何学とは、図形や空間の特徴を研究する数学の一部門の事を言います。
声	成り立ち会意兼形声文字です(殸+耳)。「石板をぶらさげてたたき音を出す楽器、殸(けい)」の象形と「手に木のつえを持つ」象形(「打つ・叩(たた)く」の意味)と「耳」の象形から、殸(けい)を叩いて耳に達する音「こえ」を意味する「声」という漢字が成り立ちました。※「聲」は「声」の旧字(以前に使われていた字)です。※「声」は「聲」の略字です。
卦	成り立ち形声文字です(圭+卜)。と「縦横の線を重ねた幾何学的な製図」の象形(上が円錐形、下が方形の玉の意味だが、ここでは、「系(ケイ)」に通じ(同じ読みを持つ「系」と同じ意味を持つようになって)、「かける・繋がる」の意味)と「占いの為に、亀の甲や牛の骨を焼いて得られた割れ目」の象形(「占い」の意味)から、占いの時に現れるさまざまな繋がり「うらかた(占形)」、「占う」、「占い」を意味する「卦」という漢字が成り立ちました。※幾何学とは、図形や空間の特徴を研究する数学の一部門の事を言います。
桂	成り立ち会意兼形声文字です(木+圭)。「大地を覆う木」の象形(「木」の意味)と「縦横の線を重ねた幾何学的な製図」の象形(「上が円錐形、下が方形の玉(古代の諸侯が身分の証として天子から受けた玉)」)の意味から、「かつら(肉桂などの香木の称、モクセイ科の常緑樹、月に生えているという伝説の木)」、「カツラ科の落葉高木」を意味する「桂」という漢字が成り立ちました。※幾何学とは、図形や空間の特徴を研究する数学の一部門の事を言います。
珪	成り立ち会意兼形声文字です(王(玉)+圭)。「3つの玉を縦ひもで貫き通した」象形(「玉」の意味)と「縦横の線を重ねた幾何学的な製図」の象形から、「上が円錐形、下が方形の玉(古代の諸侯が身分の証として天子から受けた玉)」を意味する「珪」という漢字が成り立ちました。(「珪」は「圭」の古字(かつて使われたことがあるが、現在の標準的な字体と異なる字)です。)※幾何学とは、図形や空間の特徴を研究する数学の一部門の事を言います。
畦	成り立ち会意兼形声文字です(田+圭)。「区画された狩猟地・耕地」の象形(「田畑」の意味)と「縦横の線を重ねた幾何学的な製図」の象形から、圭の模様のような、「田のさかいのあぜ」、「境界」を意味する「畦」という漢字が成り立ちました。※幾何学とは、図形や空間の特徴を研究する数学の一部門の事を言います。
其	成り立ち象形文字です。「農具：箕(み)」の象形から「箕」の意味を表したが、借りて(同じ読みの部分に当て字として使って)、「その、それ」を意味する「其」という漢字が成り立ちました。(「箕」の原字です。)※原字とは、漢字「A」に複数の意味がある場合、その意味を明らかにする為に、漢字「A」にある文字を加え漢字「B」が作られた際の、漢字「A」の事を言います。
箕	成り立ち会意兼形声文字です(竹+其)。「竹」の象形と「農具：み」の象形から「農具：み(穀物に混じっているちりやから等をあおり出す道具)」を意味する「箕」という漢字が成り立ちました。
麒	成り立ち会意兼形声文字です(鹿+其)。「角のある雄しか」の象形(「鹿」の意味)と「農具：箕(み)」の象形(「方形をして整っている」の意味)から、美しい姿をした動物達の長「麒麟(きりん)(中国の想像上の動物)」、「麒麟(きりん)(アフリカ産の動物)」を意味する「麒」という漢字が成り立ちました。
吃	成り立ち形声文字です(口+乞)。「口」の象形(「口」の意味)と「雲気」の象形(「気体」の意味だが、ここでは、「乙」に通じ(「乙」と同じ意味を持つようになって)、「ジグザグする」の意味)から、「どもる(口が滑らかに動かない)」を意味する「吃」という漢字が成り立ちました。
叶	成り立ち形声文字です(口+十)。「口」の象形(「口」の意味)と「針」の象形(「針」の意味だが、借りて(同じ読みの部分に当て字として使って)、「十、多数」の意味)から、「多くの人の言葉と言葉が調和する」、「合う」、「一致する」、「かなう(望み通りになる」を意味する「叶」という漢字が成り立ちました。
叩	成り立ち会意兼形声文字です(口+卩)。「たたいた時の音を表す擬声語」と「ひざまずく人」の象形(「ひざまずく」の意味)から、「ひざまずいて頭を地にコツコツとうちあてて礼をする」を意味する「叩」という漢字が成り立ちました。※擬声語とは、動物の音声や物体の音を象形文字で表したものを言います。
鳴	成り立ち会意文字です(鳥+口)。「口」の象形と「鳥」の象形から、「鳥がなく」を意味する「鳴」という漢字が成り立ちました。
淵	成り立ち会意兼形声文字です。「流れる水」の象形と「両岸が迫り間にふち(水を深くたたえている所)のある」象形(「ふち」の意味)から、「ふち(水を深くたたえている所)」を意味する「淵」という漢字が成り立ちました。
澗	成り立ち会意兼形声文字です(氵(水)+間(閒))。「流れる水」の象形と「欠けた月の象形と左右両開きになる戸の象形」(門が閉じても、月光がもれるさまから「あいだ、すきま」の意味)から「谷川(谷間を流れる川)」、「谷」を意味する「澗」という漢字が成り立ちました。
汲	成り立ち形声文字です(氵(水)+及)。「流れる水」の象形と「横から見た人の象形と手の象形」(人に手が触れて「追いつく、及ぶ」の意味だが、ここでは、「吸(キュウ)」に通じ(同じ読みを持つ「吸」と同じ意味を持つようになって)、「吸い込む」の意味)から、「水を引き込む」、「(水を)くむ」、「人を引き上げて用いる」を意味する「汲」という漢字が成り立ちました。
斡	成り立ち会意文字です(倝+斗)。「長い旗竿」の象形と「物の量をはかる為の柄のある、ひしゃく」の象形から、「ひしゃくの柄」を意味する「斡」という漢字が成り立ちました。また、「亘(カン)」に通じ(同じ読みを持つ「亘」と同じ意味を持つようになって)、「巡る」、「回る」、「巡らす」、「回す」の意味も表すようになりました。
翰	成り立ち会意兼形声文字です(倝+羽)。「長い旗竿」の象形(「旗竿」の意味)と「鳥の両翼」の象形(「羽」の意味)から、旗竿のように長い羽の「やまどり」を意味する「翰」という漢字が成り立ちました。転じて(派生して・新しい意味が分かれ出て)、「羽で作ったふで」、「文(ふみ)」の意味も表すようになりました。
廻	成り立ち会意兼形声文字です(廴+回)。「十字路の左半分を取り出して、さらにそれを延ばした」象形(「長く延びた道を行く」の意味)と「物が回転する」象形(「回る、巡る」の意味)から、「巡り行く」を意味する「廻」という漢字が成り立ちました。
鞍	成り立ち会意兼形声文字です(革+安)。「頭から尾までをはいだ獣の皮」の象形(「革」の意味)と「屋根・家屋の象形と安らぐ女性の象形」(「安らぐ」の意味)から馬などの背に置いて、乗る人を安定させる皮製の馬具「くら」を意味する「鞍」という漢字が成り立ちました。
鞘	成り立ち会意兼形声文字です(革+肖)。「頭から尾までをはいだ獣の皮」の象形(「革」の意味)と「小さい点の象形と切った肉の象形」(骨肉の中の小さいものの意味から、「素材を細かく分け新たに形を作る」の意味)から、革で作った「(刀剣の)さや」、「むちさき(馬の鞭(むち)の先端)」、「しおで」を意味する「鞘」という漢字が成り立ちました。
靭	成り立ち形声文字です(革+刃(刄))。「頭から尾までをはいだ獣の皮」の象形(「革」の意味)と「刀の象形と刀のやいば(刃)を示す記号」(「刃、刃物」の意味だがここでは、「忍(ニン)」に通じ(同じ読みを持つ「忍」と同じ意味を持つようになって)、「しなやかで強い」の意味)から、「しなやかで強い」を意味する「靭・靱」という漢字が成り立ちました。
淳	成り立ち会意兼形声文字です(氵(水)+享)。「流れる水」の象形(「水」の意味)と「基礎となる台の上に建っている先祖を祭った場所」の象形(「奉る、差し出す、もてなす」の意味だが、ここでは、「情が深い、厚い、濃い」の意味)から、濃くのある水を意味し、そこから、「厚い」、「濃い」、「情が深い」を意味する「淳」という漢字が成り立ちました。
羽	成り立ち象形文字です。「鳥の両翼」の象形から「はね」を意味する「羽」という漢字が成り立ちました。※「羽」は「羽」の旧字(以前に使われていた字)です。
渚	成り立ち会意兼形声文字です(氵(水)+者(者))。「流れる水」の象形(「水」の意味)と「台上にしばを集め積んで火をたく」象形(「集める、集まる」の意味)から、水中に土砂が集まってできた「中州(土砂が積もって川や湖の中にできた小島)」を意味する「渚」という漢字が成り立ちました。※「渚」は「渚」の略字です。※「渚」は「渚」の旧字(以前に使われていた字)です。
汝	成り立ち形声文字です(氵(水)+女)。「流れる水」の象形(「水」の意味)と「両手をしなやかに重ねひざまずく女性」の象形から「中国にある川の名前(汝水)」を意味する「汝」という漢字が成り立ちました。借りて(同じ読みの部分に当て字として使って)、「なんじ(あなた、おまえ)」の意味も表すようになりました。
彗	成り立ち象形文字です。「先端をそろえたほうきを手にする」象形から、「ほうき」、「掃く」を意味する「彗」という漢字が成り立ちました。
慧	成り立ち形声文字です(彗+心)。「先端をそろえたほうきを手にする」象形(「ほうき」の意味だが、ここでは、「儇」に通じ(「儇」と同じ意味を持つようになって)、「才知のめぐりが速い」の意味)から「かしこい(さとい)」を意味する「慧」という漢字が成り立ちました。
悉	成り立ち会意文字です(釆+心)。「獣の爪」の象形と「心臓」の象形から、獣が爪で他の獣の心臓をえぐりとる様を表し、そこから、「残らずとる」、「すべて」、「残らず」、「みな」を意味する「悉」という漢字が成り立ちました。
飴	成り立ち会意兼形声文字です(食+台)。「食器に食べ物を盛りそれに蓋をした」象形と「農具：すきの象形と口の象形」(「大地にすきを入れて柔らかくする、やわらか」の意味)から、やわらかな食品「あめ」を意味する「飴」という漢字が成り立ちました。
蝕	成り立ち会意兼形声文字です(食+虫)。「食器に食べ物を盛りそれに蓋をした」象形と「頭が大きくグロテスクなまむし」の象形(「虫」の意味)から、「虫が食う」、「むしばむ」、「侵す」を意味する「蝕」という漢字が成り立ちました。
餃	成り立ち会意兼形声文字です(食+交)。「食器に食べ物を盛りそれに蓋をした」象形と「人がすねを組む」象形(「交わる」の意味)から沢山の具が交わった食べ物「ぎょうざ(餃子)」、「あめ(飴)」を意味する「餃」という漢字が成り立ちました。
惟	成り立ち形声文字です(忄(心)+隹)。「心臓」の象形(「心」の意味)と「尾の短いずんぐりした小鳥」の象形（「小鳥」の意味だが、ここでは、「維(イ)」に通じ(「維」と同じ意味を持つようなって)、「つなぐ」の意味)から、「１つの事に心を繋ぎ止めて思う」、「よく考える」を意味する「惟」という漢字が成り立ちました。
恰	成り立ち会意兼形声文字です(忄(心)+合)。「心臓」の象形(「心」の意味)と「おおい、ふたの象形と容器の身の象形」(「容器にふたをする、あう」の意味)から、「ちょうど」、「あたかも」、「まるで」、「ねんごろ(心がこもっているさま)」を意味する「恰」という漢字が成り立ちました。
毛	成り立ち象形文字です。「けの生えている」象形から「け」を意味する「毛」という漢字が成り立ちました。
怯	成り立ち会意文字です(忄(心)+去)。「心臓」の象形(「心」の意味)と「人の象形と、口の象形(「祈りの言葉」の意味)」(祈って人ついたけがれを「除去する」、「さる」の意味)から、心が去る(離れる)事を意味し、そこから、「おびえる」、「ひるむ」、「おそれる」、「おじける」、「気をくれする」、「弱い」、「臆病(卑怯)」を意味する「怯」という漢字が成り立ちました。
蔚	成り立ち会意兼形声文字です(艸+尉)。「並び生えた草」の象形(「草」の意味)と「ひのし(布地のしわを伸ばす為の道具)の象形と右手の象形と燃え立つ炎の象形」(「ひのし」の意味だが、ここでは、「熱気がこもる」の意味)から、「草・木のこんもり茂るさま」を意味する「蔚」という漢字が成り立ちました。
莞	成り立ち形声文字です(艸+完)。「並び生えた草」の象形(「草」の意味)と「家屋・屋根の象形と冠をつけた人の象形」(「すべて備わっている」の意味だが、ここでは、「管(カン)」に通じ(同じ読みを持つ「管」と同じ意味を持つようになって)、「くだ」の意味)から、茎が中空になって、くだになっている草「いぐさ」を意味する「莞」という漢字が成り立ちました。
荊	成り立ち会意兼形声文字です(艸+刑)。「並び生えた草」の象形(「草」の意味)と「わく・かたの象形と刀の象形」(刀や手かせや・足かせを使って「罰を加える」の意味)から、ムチを打つ為の「いばら」、「鞭(むち)」、「にんじんぼく(昔、刑罰の策(ムチ)に用いた低木の一種)」を意味する「荊」という漢字が成り立ちました。
吾	成り立ち会意兼形声文字です(五+口)。「棒を交差させて組み立てた器具」の象形と「口」の象形(「神のお告げ」の意味)から、神のお告げを汚れから守る為の器具を意味し、そこから、「防ぐ」を意味する「吾」という漢字が成り立ちました。借りて(同じ読みの部分に当て字として使って)、「われ」の意味も表すようになりました。
梧	成り立ち形声文字です(木+吾)。「大地を覆う木」の象形と「棒を交差させて組み立てた器具の象形と口の象形」(「神のおつげを汚れから守る為の器具、防ぐ」の意味だが、ここでは、「五(ゴ)」に通じ(同じ読みを持つ「五」と同じ意味を持つようになって)、「五つ」の意味)から、五弁の小花「あおぎり(アオギリ科の落葉高木)」を意味する「梧」という漢字が成り立ちました。
伍	成り立ち会意兼形声文字です(人+五)。「横から見た人」の象形(「人」の意味)と「天地を示す線と交差(天地間に作用する五つの元素(木・火・土・金・水)を示す線)」(「五つ」の意味)から、「五人組(五戸を一組とする行政上の単位、五人を一組とする行政または軍編成上の単位)」を意味する「伍」という漢字が成り立ちました。
宏	成り立ち会意兼形声文字です（宀+厷)。「屋根・家屋」の象形(「屋根・家」の意味)と「右手の象形と小さく取り囲む象形」(「広いの意味を表す擬声語」)から「家が奥深い」、「広い」、「大きい」を意味する「宏」という漢字が成り立ちました。※擬声語とは、動物の音声や物体の音を象形文字で表したものを言います。
宍	成り立ち象形文字です。「切った肉」の象形から「肉」を意味する「宍」という漢字が成り立ちました。※「宍」は「肉」の俗字(世間(人が集まり生活している場)では使われているが、国の規則(決まり)では認められていない漢字)です。※国語では、一般に肉を「にく」、「宍」を「しし」と読む事が多いです。
宋	成り立ち会意文字です(宀+木)。「屋根・家屋」の象形と「大地を覆う木」の象形から、屋内に木のあるさまを表し、そこから、「住まい」、「居る」、「国名」、「王朝名」を意味する「宋」という漢字が成り立ちました。
